"@timestamp",message,"tote_id","location_id"
"May 10, 2023 @ 08:15:20.878","Tote 770000505183 arrived at discharge point: Divert_ToteLoop_Discharge1",770000505183,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:15:20.789","Tote 880000431379 arrived at interchange point: Divert_ToteLoop_Recirc4",880000431379,"Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:15:20.524","Tote 880000468457 arrived at interchange point: Divert_ToteLoop_Recirc2",880000468457,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:15:20.348","Tote 770000616670 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",770000616670,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:15:20.346","Tote ???????????? arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder","????????????","Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:15:20.254","Tote 770000560031 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",770000560031,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:15:20.157","Tote 770000599515 arrived at interchange point: Divert_ToteLoop_Recirc3",770000599515,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:15:20.048","Tote 770000583948 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000583948,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:15:19.919","Tote ???????????? arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder","????????????","Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:15:19.917","Tote 880000402605 arrived at interchange point: Divert_ToteLoop_Recirc1",880000402605,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:15:19.645","Tote 770000517034 arrived at interchange point: Divert_ToteLoop_Recirc5",770000517034,"Divert_ToteLoop_Recirc5"
"May 10, 2023 @ 08:15:19.100","Tote 880000476907 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000476907,"Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:15:18.536","Tote ???????????? arrived at interchange point: Divert_ToteLoop_Recirc4","????????????","Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:15:18.379","Tote 770000516099 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",770000516099,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:15:18.319","Tote 770000617324 arrived at discharge point: Divert_ToteLoop_Discharge1",770000617324,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:15:18.301","Tote 770000605883 arrived at interchange point: Divert_ToteLoop_Recirc3",770000605883,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:15:18.234","Tote 880000476217 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",880000476217,"Divert_SPS02_HighwayFeeder"
"May 10, 2023 @ 08:15:18.232","Tote 880000431971 arrived at interchange point: Divert_ToteLoop_Recirc2",880000431971,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:15:18.061","Tote 770000530858 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",770000530858,"Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:15:17.968","Tote 880000493280 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000493280,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:15:17.824","Tote 880000469087 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000469087,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:15:17.790","Tote 880000441487 arrived at interchange point: Divert_ToteLoop_Recirc1",880000441487,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:15:17.506","Tote 880000466567 arrived at interchange point: Divert_ToteLoop_Recirc5",880000466567,"Divert_ToteLoop_Recirc5"
"May 10, 2023 @ 08:15:17.036","Tote 770000616052 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",770000616052,"Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:15:16.768","Tote 880000431379 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000431379,"Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:15:16.304","Tote 770000582026 arrived at interchange point: Divert_ToteLoop_Recirc4",770000582026,"Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:15:16.122","Tote 880000427077 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000427077,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:15:16.121","Tote 880000485537 arrived at interchange point: Divert_ToteLoop_Recirc3",880000485537,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:15:16.115","Tote 770000528363 arrived at discharge point: Divert_ToteLoop_Discharge1",770000528363,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:15:15.892","Tote 880000435794 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000435794,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:15:15.890","Tote 770000528775 arrived at interchange point: Divert_ToteLoop_Recirc6",770000528775,"Divert_ToteLoop_Recirc6"
"May 10, 2023 @ 08:15:15.867","Tote 880000491007 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",880000491007,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:15:15.353","Tote 880000472397 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000472397,"Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:15:15.135","Tote 770000509609 arrived at interchange point: Divert_ToteLoop_Recirc1",770000509609,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:15:14.881","Tote 880000419383 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",880000419383,"Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:15:14.739","Tote 770000608462 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",770000608462,"Divert_SPS03_HighwayFeeder"
"May 10, 2023 @ 08:15:14.506","Tote ???????????? arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder","????????????","Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:15:14.247","Tote 880000462627 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000462627,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:15:14.015","Tote 880000434054 arrived at interchange point: Divert_ToteLoop_Recirc4",880000434054,"Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:15:13.969","Tote 880000417598 arrived at interchange point: Divert_ToteLoop_Recirc2",880000417598,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:15:13.708","Tote 880000429108 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",880000429108,"Divert_SPS02_HighwayFeeder"
"May 10, 2023 @ 08:15:13.598","Tote 770000578298 arrived at discharge point: Divert_ToteLoop_Discharge1",770000578298,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:15:13.263","Tote 880000456467 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000456467,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:15:12.977","Tote 770000521270 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",770000521270,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:15:12.942","Tote ???????????? arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder","????????????","Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:15:12.940","Tote 880000445717 arrived at discharge point: Divert_ToteLoop_Discharge2",880000445717,"Divert_ToteLoop_Discharge2"
"May 10, 2023 @ 08:15:12.772","Tote 880000407506 arrived at interchange point: Divert_ToteLoop_Recirc5",880000407506,"Divert_ToteLoop_Recirc5"
"May 10, 2023 @ 08:15:12.771","Tote 770000561285 arrived at interchange point: Divert_ToteLoop_Recirc1",770000561285,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:15:12.510","Tote 770000528775 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",770000528775,"Divert_SPS03_HighwayFeeder"
"May 10, 2023 @ 08:15:12.291","Tote 880000474467 arrived at interchange point: Divert_ToteLoop_Recirc2",880000474467,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:15:11.887","Tote 770000569144 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",770000569144,"Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:15:11.862","Tote 770000555777 arrived at interchange point: Divert_ToteLoop_Recirc4",770000555777,"Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:15:11.830","Tote 770000586772 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",770000586772,"Divert_SPS02_HighwayFeeder"
"May 10, 2023 @ 08:15:11.469","Tote 770000613918 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",770000613918,"Divert_SPS04_HighwayFeeder"
"May 10, 2023 @ 08:15:11.466","Tote 770000519846 arrived at discharge point: Divert_ToteLoop_Discharge1",770000519846,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:15:10.974","Tote ???????????? arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder","????????????","Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:15:10.896","Tote 880000471237 arrived at interchange point: Divert_ToteLoop_Recirc3",880000471237,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:15:10.798","Tote 770000144520 arrived at interchange point: Divert_ToteLoop_Recirc2",770000144520,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:15:10.236","Tote 880000491019 arrived at interchange point: Divert_ToteLoop_Recirc5",880000491019,"Divert_ToteLoop_Recirc5"
"May 10, 2023 @ 08:15:10.143","Tote 770000548546 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",770000548546,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:15:09.774","Tote 880000440327 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000440327,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:15:09.645","Tote 770000550289 arrived at interchange point: Divert_ToteLoop_Recirc1",770000550289,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:15:08.874","Tote 770000540584 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",770000540584,"Divert_SPS04_HighwayFeeder"
"May 10, 2023 @ 08:15:08.852","Tote 880000483407 arrived at interchange point: Divert_ToteLoop_Recirc3",880000483407,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:15:08.743","Tote 880000426861 arrived at discharge point: Divert_ToteLoop_Discharge1",880000426861,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:15:08.601","Tote 770000501946 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",770000501946,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:15:08.413","Tote 770000581898 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",770000581898,"Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:15:08.249","Tote 880000478267 arrived at interchange point: Divert_ToteLoop_Recirc5",880000478267,"Divert_ToteLoop_Recirc5"
"May 10, 2023 @ 08:15:08.242","Tote 880000432353 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000432353,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:15:08.182","Tote 770000582026 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",770000582026,"Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:15:07.790","Tote 770000598156 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",770000598156,"Divert_SPS03_HighwayFeeder"
"May 10, 2023 @ 08:15:07.627","Tote 880000450007 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000450007,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:15:07.398","Tote 770000544175 arrived at interchange point: Divert_ToteLoop_Recirc1",770000544175,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:15:07.365","Tote 770000547865 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",770000547865,"Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:15:06.504","Tote 880000491914 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",880000491914,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:15:06.503","Tote 880000444237 arrived at interchange point: Divert_ToteLoop_Recirc3",880000444237,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:15:06.308","Tote 770000569728 arrived at interchange point: Divert_ToteLoop_Recirc2",770000569728,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:15:05.985","Tote ???????????? arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder","????????????","Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:15:05.533","Tote 770000179164 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000179164,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:15:05.326","Tote 880000449577 arrived at discharge point: Divert_ToteLoop_Discharge1",880000449577,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:15:04.978","Tote 770000616670 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",770000616670,"Divert_SPS02_HighwayFeeder"
"May 10, 2023 @ 08:15:04.961","Tote 770000546222 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",770000546222,"Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:15:04.898","Tote 770000568295 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",770000568295,"Divert_SPS03_HighwayFeeder"
"May 10, 2023 @ 08:15:04.687","Tote 770000604519 arrived at interchange point: Divert_ToteLoop_Recirc1",770000604519,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:15:04.620","Tote ???????????? arrived at interchange point: Divert_ToteLoop_Recirc5","????????????","Divert_ToteLoop_Recirc5"
"May 10, 2023 @ 08:15:04.578","Tote 880000438878 arrived at interchange point: Divert_ToteLoop_Recirc3",880000438878,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:15:04.446","Tote 770000585594 arrived at interchange point: Divert_ToteLoop_Recirc2",770000585594,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:15:04.047","Tote 770000555777 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",770000555777,"Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:15:03.276","Tote ???????????? arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder","????????????","Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:15:03.244","Tote 880000476217 arrived at interchange point: Divert_ToteLoop_Recirc6",880000476217,"Divert_ToteLoop_Recirc6"
"May 10, 2023 @ 08:15:03.113","Tote 770000577147 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",770000577147,"Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:15:02.994","Tote 770000554725 arrived at interchange point: Divert_ToteLoop_Recirc4",770000554725,"Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:15:02.994","Tote 770000516099 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",770000516099,"Divert_SPS02_HighwayFeeder"
"May 10, 2023 @ 08:15:02.895","Tote 880000406778 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000406778,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:15:02.864","Tote 880000441907 arrived at discharge point: Divert_ToteLoop_Discharge1",880000441907,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:15:02.807","Tote 770000569144 arrived at interchange point: Divert_ToteLoop_Recirc2",770000569144,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:15:02.804","Tote 880000492033 arrived at discharge point: Divert_ToteLoop_Discharge2",880000492033,"Divert_ToteLoop_Discharge2"
"May 10, 2023 @ 08:15:02.601","Tote 880000491142 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000491142,"Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:15:02.326","Tote 880000484707 arrived at interchange point: Divert_ToteLoop_Recirc1",880000484707,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:15:02.243","Tote 770000535596 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",770000535596,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:15:02.205","Tote 770000533629 arrived at interchange point: Divert_ToteLoop_Recirc3",770000533629,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:15:01.984","Tote 770000590411 arrived at interchange point: Divert_ToteLoop_Recirc5",770000590411,"Divert_ToteLoop_Recirc5"
"May 10, 2023 @ 08:15:01.805","Tote 770000522009 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",770000522009,"Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:15:01.675","Tote 770000608462 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",770000608462,"Divert_SPS04_HighwayFeeder"
"May 10, 2023 @ 08:15:01.189","Tote 770000530858 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000530858,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:15:00.881","Tote 880000484167 arrived at discharge point: Divert_ToteLoop_Discharge2",880000484167,"Divert_ToteLoop_Discharge2"
"May 10, 2023 @ 08:15:00.387","Tote 880000491157 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000491157,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:15:00.384","Tote 770000593574 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",770000593574,"Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:14:59.893","Tote 770000586772 arrived at interchange point: Divert_ToteLoop_Recirc6",770000586772,"Divert_ToteLoop_Recirc6"
"May 10, 2023 @ 08:14:59.871","Tote 880000444017 arrived at interchange point: Divert_ToteLoop_Recirc3",880000444017,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:14:59.809","Tote 880000476217 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",880000476217,"Divert_SPS03_HighwayFeeder"
"May 10, 2023 @ 08:14:59.720","Tote 770000554725 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",770000554725,"Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:14:59.686","Tote 770000500936 arrived at interchange point: Divert_ToteLoop_Recirc1",770000500936,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:14:59.433","Tote 770000528775 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",770000528775,"Divert_SPS04_HighwayFeeder"
"May 10, 2023 @ 08:14:59.051","Tote 770000547381 arrived at interchange point: Divert_ToteLoop_Recirc2",770000547381,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:14:58.869","Tote ???????????? arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder","????????????","Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:14:58.671","Tote 770000560031 arrived at interchange point: Divert_ToteLoop_Recirc4",770000560031,"Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:14:58.614","Tote 770000521270 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",770000521270,"Divert_SPS02_HighwayFeeder"
"May 10, 2023 @ 08:14:58.530","Tote 770000599039 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",770000599039,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:14:58.061","Tote 880000476907 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000476907,"Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:14:57.750","Tote 880000491775 arrived at interchange point: Divert_ToteLoop_Recirc3",880000491775,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:14:57.390","Tote 880000491888 arrived at interchange point: Divert_ToteLoop_Recirc5",880000491888,"Divert_ToteLoop_Recirc5"
"May 10, 2023 @ 08:14:57.343","Tote 770000595527 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",770000595527,"Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:14:57.275","Tote 880000445717 arrived at discharge point: Divert_ToteLoop_Discharge1",880000445717,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:14:57.186","Tote 770000584350 arrived at interchange point: Divert_ToteLoop_Recirc1",770000584350,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:14:56.956","Tote 770000581898 arrived at interchange point: Divert_ToteLoop_Recirc2",770000581898,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:14:56.846","Tote ???????????? arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder","????????????","Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:14:56.698","Tote 770000586772 arrived at autoshuttle divert: Divert_SPS03_HighwayFeeder",770000586772,"Divert_SPS03_HighwayFeeder"
"May 10, 2023 @ 08:14:56.500","Tote 770000613918 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",770000613918,"Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:14:56.291","Tote 880000469087 arrived at interchange point: Divert_ToteLoop_Recirc4",880000469087,"Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:14:56.053","Tote 770000558165 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",770000558165,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:14:55.776","Tote 880000431379 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",880000431379,"Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:14:55.629","Tote 770000596510 arrived at interchange point: Divert_ToteLoop_Recirc3",770000596510,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:14:55.566","Tote 880000431311 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000431311,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:14:55.214","Tote 770000529177 arrived at discharge point: Divert_ToteLoop_Discharge1",770000529177,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:14:54.844","Tote 770000574057 arrived at interchange point: Divert_ToteLoop_Recirc2",770000574057,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:14:54.844","Tote 880000478327 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000478327,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:14:54.710","Tote 770000560031 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",770000560031,"Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:14:54.515","Tote 770000598156 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",770000598156,"Divert_SPS04_HighwayFeeder"
"May 10, 2023 @ 08:14:54.353","Tote 770000501946 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",770000501946,"Divert_SPS02_HighwayFeeder"
"May 10, 2023 @ 08:14:53.899","Tote 880000427077 arrived at interchange point: Divert_ToteLoop_Recirc4",880000427077,"Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:14:53.824","Tote 770000518237 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",770000518237,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:14:53.802","Tote ???????????? arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder","????????????","Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:14:53.755","Tote 770000560646 arrived at interchange point: Divert_ToteLoop_Recirc1",770000560646,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:14:53.747","Tote 880000476497 arrived at interchange point: Divert_ToteLoop_Recirc3",880000476497,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:14:53.513","Tote 770000568860 arrived at autoshuttle divert: Divert_SPS05_HighwayFeeder",770000568860,"Divert_SPS05_HighwayFeeder"
"May 10, 2023 @ 08:14:53.391","Tote 880000409886 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",880000409886,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:14:53.034","Tote 880000418176 arrived at discharge point: Divert_ToteLoop_Discharge1",880000418176,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:14:52.829","Tote 880000424216 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",880000424216,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:14:52.693","Tote 770000530956 arrived at interchange point: Divert_ToteLoop_Recirc5",770000530956,"Divert_ToteLoop_Recirc5"
"May 10, 2023 @ 08:14:52.646","Tote 880000452717 arrived at interchange point: Divert_ToteLoop_Recirc2",880000452717,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:14:52.549","Tote 880000469087 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000469087,"Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:14:52.210","Tote 880000491914 arrived at autoshuttle divert: Divert_SPS02_HighwayFeeder",880000491914,"Divert_SPS02_HighwayFeeder"
"May 10, 2023 @ 08:14:51.813","Tote 770000568295 arrived at autoshuttle divert: Divert_SPS04_HighwayFeeder",770000568295,"Divert_SPS04_HighwayFeeder"
"May 10, 2023 @ 08:14:51.742","Tote 770000582026 arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder",770000582026,"Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:14:51.457","Tote 880000413994 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",880000413994,"Divert_SPS01_HighwayFeeder"
"May 10, 2023 @ 08:14:51.456","Tote 880000488207 arrived at interchange point: Divert_ToteLoop_Recirc1",880000488207,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:14:50.972","Tote 880000491216 arrived at discharge point: Divert_ToteLoop_Discharge1",880000491216,"Divert_ToteLoop_Discharge1"
"May 10, 2023 @ 08:14:50.915","Tote 770000517034 arrived at autoshuttle divert: Divert_SPS07_HighwayFeeder",770000517034,"Divert_SPS07_HighwayFeeder"
"May 10, 2023 @ 08:14:50.815","Tote 770000505183 arrived at interchange point: Divert_ToteLoop_Recirc3",770000505183,"Divert_ToteLoop_Recirc3"
"May 10, 2023 @ 08:14:50.784","Tote 770000567606 arrived at autoshuttle divert: Divert_SPS10_HighwayFeeder",770000567606,"Divert_SPS10_HighwayFeeder"
"May 10, 2023 @ 08:14:50.671","Tote 880000427077 arrived at autoshuttle divert: Divert_SPS08_HighwayFeeder",880000427077,"Divert_SPS08_HighwayFeeder"
"May 10, 2023 @ 08:14:50.482","Tote 770000541285 arrived at interchange point: Divert_ToteLoop_Recirc2",770000541285,"Divert_ToteLoop_Recirc2"
"May 10, 2023 @ 08:14:49.923","Tote 880000462027 arrived at interchange point: Divert_ToteLoop_Recirc4",880000462027,"Divert_ToteLoop_Recirc4"
"May 10, 2023 @ 08:14:49.702","Tote 770000533351 arrived at interchange point: Divert_ToteLoop_Recirc5",770000533351,"Divert_ToteLoop_Recirc5"
"May 10, 2023 @ 08:14:49.701","Tote 770000516099 arrived at interchange point: Divert_ToteLoop_Recirc6",770000516099,"Divert_ToteLoop_Recirc6"
"May 10, 2023 @ 08:14:49.578","Tote ???????????? arrived at autoshuttle divert: Divert_SPS09_HighwayFeeder","????????????","Divert_SPS09_HighwayFeeder"
"May 10, 2023 @ 08:14:49.577","Tote 880000477487 arrived at discharge point: Divert_ToteLoop_Discharge2",880000477487,"Divert_ToteLoop_Discharge2"
"May 10, 2023 @ 08:14:49.388","Tote 880000487377 arrived at interchange point: Divert_ToteLoop_Recirc1",880000487377,"Divert_ToteLoop_Recirc1"
"May 10, 2023 @ 08:14:49.355","Tote 770000217187 arrived at autoshuttle divert: Divert_SPS01_HighwayFeeder",770000217187,"Divert_SPS01_HighwayFeeder"
