"@timestamp",message,"system_name"
"Nov 16, 2022 @ 02:33:54.547","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 02:33:50.914","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 02:33:32.774","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 02:33:12.175","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 02:32:57.060","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 02:32:57.059","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 02:31:48.319","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 02:31:48.319","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 02:30:45.939","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 02:30:29.507","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 02:30:14.739","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 02:30:14.739","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 02:30:11.138","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 02:29:52.905","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 02:29:32.965","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 02:29:13.859","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 02:29:13.859","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 02:28:21.184","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 02:28:21.184","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 02:27:22.619","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 02:26:50.813","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 02:26:36.258","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 02:26:36.257","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 02:26:32.076","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 02:25:51.957","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 02:25:36.024","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 02:25:24.091","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 02:25:24.091","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 02:23:53.441","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 02:23:53.441","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 02:22:53.170","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 02:22:36.652","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 02:22:00.374","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 02:22:00.374","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 02:21:56.294","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 02:21:27.230","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 02:20:59.384","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 02:20:43.605","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 02:20:43.605","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 02:19:50.934","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 02:19:50.933","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 02:18:47.308","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 02:16:31.509","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 02:16:03.553","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 02:16:03.553","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 02:15:59.479","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 02:15:18.507","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 02:13:48.549","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 02:13:26.327","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 02:13:26.327","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 02:12:10.763","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 02:12:10.763","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 02:11:12.707","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 02:10:50.193","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 02:07:53.040","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 02:07:53.040","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 02:07:44.656","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 02:07:20.112","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 02:07:04.060","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 02:06:46.195","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 02:06:46.195","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 02:05:55.187","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 02:05:55.186","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 02:04:09.957","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 02:03:52.077","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 02:03:35.143","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 02:03:35.143","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 02:03:31.528","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 02:03:10.335","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 02:02:52.087","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 02:02:40.974","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 02:02:40.973","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 02:01:49.779","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 02:01:49.779","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 02:00:04.011","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 01:59:47.500","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 01:59:25.673","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:59:25.673","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:59:21.795","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 01:58:55.868","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 01:58:37.530","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 01:58:22.057","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:58:22.057","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:57:31.529","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:57:31.528","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:56:28.017","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 01:56:11.588","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 01:55:54.244","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:55:54.244","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:55:49.827","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 01:54:19.881","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 01:54:03.846","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 01:53:52.915","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:53:52.914","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:53:01.811","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:53:01.811","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:51:58.814","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 01:51:42.290","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 01:51:27.137","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:51:27.137","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:51:17.985","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 01:50:57.525","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 01:50:37.027","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 01:50:00.655","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:50:00.655","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:49:10.175","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:49:10.174","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:48:10.174","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 01:47:49.246","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 01:47:20.625","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:47:20.625","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:47:17.020","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 01:46:56.704","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 01:46:36.382","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 01:46:19.582","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:46:19.581","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:45:28.623","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:45:28.623","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:44:25.056","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 01:43:59.976","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 01:43:44.944","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:43:44.944","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:43:40.597","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 01:43:04.759","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 01:42:44.684","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 01:42:33.900","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:42:33.899","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:41:43.792","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:41:43.791","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:40:39.066","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 01:40:07.095","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 01:39:46.707","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:39:46.706","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:39:41.495","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 01:39:04.752","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 01:38:36.169","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 01:38:21.065","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:38:21.065","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:37:29.937","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:37:29.937","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:36:29.706","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 01:36:11.989","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 01:35:51.584","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:35:51.584","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:35:46.457","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 01:35:08.694","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 01:34:40.707","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 01:33:38.070","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:33:38.069","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:32:47.062","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:32:47.061","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:31:36.851","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 01:30:54.752","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 01:30:39.287","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:30:39.285","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:30:35.197","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 01:30:01.940","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 01:29:45.966","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 01:29:33.309","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:29:33.309","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:28:42.714","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:28:42.713","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:27:43.920","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 01:27:11.216","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 01:26:54.400","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:26:54.400","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:26:46.738","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 01:26:16.113","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 01:25:48.966","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 01:25:36.893","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:25:36.893","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:24:45.928","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:24:45.928","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:23:47.144","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 01:23:23.987","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 01:23:06.814","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:23:06.814","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:22:59.168","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 01:22:04.475","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 01:21:48.551","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 01:21:36.671","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:21:36.671","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:20:45.531","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:20:45.531","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:19:27.542","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 01:19:11.652","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 01:18:56.849","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:18:56.848","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:18:49.216","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 01:18:24.218","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 01:18:08.228","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 01:17:57.343","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:17:57.343","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:17:06.281","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:17:06.281","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:15:59.838","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 01:15:39.770","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 01:15:24.884","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:15:24.884","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:15:20.116","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 01:14:52.574","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 01:14:25.942","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 01:14:12.080","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:14:12.079","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:13:20.089","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:13:20.089","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:12:21.951","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 01:12:05.925","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 01:11:33.690","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:11:33.690","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:11:30.093","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 01:11:01.122","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 01:10:45.105","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 01:10:30.214","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:10:30.214","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:09:39.654","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:09:39.654","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:08:39.357","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 01:08:23.391","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 01:07:45.405","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:07:45.405","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:07:41.732","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
"Nov 16, 2022 @ 01:07:22.548","Divert decision (True) for 770000608798 @ Divert_SPS04_HighwayFeeder",sps04
"Nov 16, 2022 @ 01:07:06.194","Divert decision (False) for 770000608798 @ Divert_SPS05_HighwayFeeder",sps05
"Nov 16, 2022 @ 01:06:52.765","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:06:52.764","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc2","-"
"Nov 16, 2022 @ 01:06:02.178","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:06:02.177","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc1","-"
"Nov 16, 2022 @ 01:05:00.884","Divert decision (False) for 770000608798 @ Divert_SPS01_HighwayFeeder",sps01
"Nov 16, 2022 @ 01:04:44.344","Divert decision (False) for 770000608798 @ Divert_SPS02_HighwayFeeder",sps02
"Nov 16, 2022 @ 01:04:18.535","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:04:18.535","Divert decision (False) for 770000608798 @ Divert_ToteLoop_Recirc6","-"
"Nov 16, 2022 @ 01:04:13.626","Divert decision (False) for 770000608798 @ Divert_SPS03_HighwayFeeder",sps03
